Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
2.633059651851654053e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.947999999999999687e+01,3.400999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.643065986633300781e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.947999999999999687e+01,3.397999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.653072013854980469e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.928999999999999915e+01,3.410999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.663084876537322998e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.918999999999999773e+01,3.421000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.673091208934783936e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.910000000000000142e+01,3.404999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.683097400665283203e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.884000000000000341e+01,3.442999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.693103625774383545e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.893999999999999773e+01,3.429999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.703103320598602295e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.860999999999999943e+01,3.439999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.713070526123046875e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.845000000000000284e+01,3.478999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.723076810836791992e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.825999999999999801e+01,3.446999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.732998633384704590e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.815999999999999659e+01,3.453000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.742910676002502441e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.803000000000000114e+01,3.453000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.752823591232299805e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.813000000000000256e+01,3.475999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.762802724838256836e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.786999999999999744e+01,3.465999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.772809097766876221e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.774000000000000199e+01,3.488000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.782790997028350830e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.767999999999999972e+01,3.485000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.792753210067749023e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.757999999999999829e+01,3.475999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.802766339778900146e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.752000000000000313e+01,3.500999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.812799215316772461e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.722999999999999687e+01,3.507999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.822805314064025879e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.720000000000000284e+01,3.497999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.832725822925567627e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.700000000000000000e+01,3.542999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.842728304862976074e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.690999999999999659e+01,3.521000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.852741363048553467e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.690999999999999659e+01,3.524000000000000199e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.862656817436218262e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.671000000000000085e+01,3.539999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.872663040161132812e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.664999999999999858e+01,3.556000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.882669241428375244e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.639000000000000057e+01,3.517000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.892675530910491943e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.625999999999999801e+01,3.534000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.902633256912231445e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.586999999999999744e+01,3.500999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.912589108943939209e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.578000000000000114e+01,3.514000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.922545971870422363e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.567999999999999972e+01,3.514000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.932450637817382812e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.557999999999999829e+01,3.565999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.942613475322723389e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.567999999999999972e+01,3.534000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.952619411945343018e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.552000000000000313e+01,3.542999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.962668595314025879e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.535999999999999943e+01,3.542999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.972674992084503174e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.525999999999999801e+01,3.556000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.982678434848785400e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.503999999999999915e+01,3.539999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.992686779499053955e+02,5.000000000000000000e+00,5.000000000000000000e+01,4.500000000000000000e+01,3.556000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.002693877220153809e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.500000000000000000e+01,3.559000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.012700235843658447e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.493999999999999773e+01,3.600999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.022677810192108154e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.478000000000000114e+01,3.568999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.032684035301208496e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.461999999999999744e+01,3.597999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.042691226005554199e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.442000000000000171e+01,3.578999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.052696616649627686e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.439000000000000057e+01,3.578999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.062852616310119629e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.428999999999999915e+01,3.575000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.072865562438964844e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.410000000000000142e+01,3.624000000000000199e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.082871527671813965e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.417000000000000171e+01,3.588000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.092877986431121826e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.400000000000000000e+01,3.636999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.103033931255340576e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.396999999999999886e+01,3.650000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.113024163246154785e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.378000000000000114e+01,3.650000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.123023200035095215e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.367999999999999972e+01,3.614000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.133029637336730957e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.361999999999999744e+01,3.636999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.143042302131652832e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.352000000000000313e+01,3.668999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.153048684597015381e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.342000000000000171e+01,3.659000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.163017060756683350e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.322999999999999687e+01,3.659000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.173029918670654297e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.320000000000000284e+01,3.665999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.183036198616027832e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.307000000000000028e+01,3.695000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.193114664554595947e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.296999999999999886e+01,3.700999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.203277022838592529e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.278000000000000114e+01,3.697999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.213181109428405762e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.271999999999999886e+01,3.707999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.223180742263793945e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.267999999999999972e+01,3.714000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.233193707466125488e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.261999999999999744e+01,3.727000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.243201551437377930e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.252000000000000313e+01,3.700999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.253206295967102051e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.246000000000000085e+01,3.695000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.263266761302947998e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.235999999999999943e+01,3.739999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.273279364109039307e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.229999999999999716e+01,3.746000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.283285739421844482e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.207000000000000028e+01,3.756000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.293291990756988525e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.207000000000000028e+01,3.759000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.303291776180267334e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.196999999999999886e+01,3.753000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.313202583789825439e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.203999999999999915e+01,3.761999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.323365194797515869e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.181000000000000227e+01,3.761999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.333529481887817383e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.178000000000000114e+01,3.788000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.343532118797302246e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.171999999999999886e+01,3.778999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.353536403179168701e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.164999999999999858e+01,3.788000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.363516170978546143e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.156000000000000227e+01,3.820000000000000284e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.373522415161132812e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.139000000000000057e+01,3.788000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.383525865077972412e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.135999999999999943e+01,3.814000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.393528251647949219e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.132999999999999829e+01,3.807999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.403541259765625000e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.129999999999999716e+01,3.824000000000000199e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.413548519611358643e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.107000000000000028e+01,3.856000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.423553628921508789e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.110000000000000142e+01,3.836999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.433560085296630859e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.114000000000000057e+01,3.829999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.443566205501556396e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.093999999999999773e+01,3.856000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.453572704792022705e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.088000000000000256e+01,3.885000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.463728446960449219e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.075000000000000000e+01,3.878000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.473741314411163330e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.078000000000000114e+01,3.878000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.483748598098754883e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.075000000000000000e+01,3.900999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.493754024505615234e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.061999999999999744e+01,3.885000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.503760218620300293e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.052000000000000313e+01,3.882000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.513710291385650635e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.056000000000000227e+01,3.897999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.523716647624969482e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.035999999999999943e+01,3.914000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.533716194629669189e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.029999999999999716e+01,3.932999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.543722672462463379e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.027000000000000313e+01,3.939999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.553728933334350586e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.022999999999999687e+01,3.932999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.563769671916961670e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.017000000000000171e+01,3.932999999999999829e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.573680164813995361e+02,5.000000000000000000e+00,8.000000000000000000e+01,4.000999999999999801e+01,3.924000000000000199e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.583686642646789551e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.993999999999999773e+01,3.946000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.593692939281463623e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.988000000000000256e+01,3.968999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.603699226379394531e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.990999999999999659e+01,3.985000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.613628909587860107e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.978000000000000114e+01,3.946000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.623635742664337158e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.971999999999999886e+01,3.964999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.633641564846038818e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.949000000000000199e+01,3.978000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.643647847175598145e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.961999999999999744e+01,3.975000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.653651325702667236e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.953000000000000114e+01,3.990999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.663665592670440674e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.953000000000000114e+01,3.988000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.673630352020263672e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.949000000000000199e+01,3.971999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.683636536598205566e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.939999999999999858e+01,3.982000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.693642811775207520e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.927000000000000313e+01,4.029999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.703646297454833984e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.927000000000000313e+01,3.997999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.713817219734191895e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.924000000000000199e+01,3.997999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.723823351860046387e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.914000000000000057e+01,4.027000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.733985977172851562e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.917000000000000171e+01,4.042999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.744148550033569336e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.895000000000000284e+01,4.052000000000000313e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.754311168193817139e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.900999999999999801e+01,4.039999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.764301984310150146e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.890999999999999659e+01,4.029999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.774304678440093994e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.882000000000000028e+01,4.046000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.784297482967376709e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.878000000000000114e+01,4.059000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.794300816059112549e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.882000000000000028e+01,4.059000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.804303140640258789e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.871999999999999886e+01,4.061999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.814309420585632324e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.871999999999999886e+01,4.064999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.824317035675048828e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.861999999999999744e+01,4.064999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.834321961402893066e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.861999999999999744e+01,4.064999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.844334921836853027e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.859000000000000341e+01,4.056000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.854341166019439697e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.849000000000000199e+01,4.075000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.864341027736663818e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.853000000000000114e+01,4.110000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.874347302913665771e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.846000000000000085e+01,4.081000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.884353590011596680e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.829999999999999716e+01,4.114000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.894366402626037598e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.829999999999999716e+01,4.107000000000000028e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.904372529983520508e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.827000000000000313e+01,4.103999999999999915e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.914378931522369385e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.817000000000000171e+01,4.117000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.924378654956817627e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.820000000000000284e+01,4.117000000000000171e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.934391539096832275e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.795000000000000284e+01,4.122999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.944397599697113037e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.800999999999999801e+01,4.122999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.954397473335266113e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.803999999999999915e+01,4.122999999999999687e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.964411518573760986e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.800999999999999801e+01,4.139000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.974369714260101318e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.795000000000000284e+01,4.129999999999999716e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.984376008510589600e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.790999999999999659e+01,4.139000000000000057e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.994390087127685547e+02,5.000000000000000000e+00,8.000000000000000000e+01,3.788000000000000256e+01,4.135999999999999943e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.004388589859008789e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.778999999999999915e+01,4.142999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.014413442611694336e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.759000000000000341e+01,4.161999999999999744e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.024419610500335693e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.761999999999999744e+01,4.159000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.034426035881042480e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.756000000000000227e+01,4.146000000000000085e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.044425683021545410e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.765999999999999659e+01,4.156000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.054428668022155762e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.761999999999999744e+01,4.159000000000000341e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.064593226909637451e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.753000000000000114e+01,4.167999999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.074596350193023682e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.750000000000000000e+01,4.181000000000000227e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.084599273204803467e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.765999999999999659e+01,4.175000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.094605383872985840e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.759000000000000341e+01,4.171999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.104539866447448730e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.756000000000000227e+01,4.178000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.114753479957580566e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.759000000000000341e+01,4.164999999999999858e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.124754371643066406e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.782000000000000028e+01,4.188000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.134760518074035645e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.775000000000000000e+01,4.190999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.144766972064971924e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.788000000000000256e+01,4.193999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.154779672622680664e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.795000000000000284e+01,4.188000000000000256e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.164753425121307373e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.782000000000000028e+01,4.175000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.174766404628753662e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.790999999999999659e+01,4.200999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.184766185283660889e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.810999999999999943e+01,4.196999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.194772262573242188e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.807999999999999829e+01,4.196999999999999886e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.204778738021850586e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.810999999999999943e+01,4.210000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.214756133556365967e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.817000000000000171e+01,4.190999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.224762434959411621e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.817000000000000171e+01,4.193999999999999773e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.234775214195251465e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.827000000000000313e+01,4.175000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.244781451225280762e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.853000000000000114e+01,4.178000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.254789633750915527e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.853000000000000114e+01,4.200999999999999801e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.264770264625549316e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.859000000000000341e+01,4.190999999999999659e+01,2.300000000000000000e+01,2.300000000000000000e+01
4.274776988029479980e+02,7.000000000000000000e+01,8.000000000000000000e+01,3.865999999999999659e+01,4.210000000000000142e+01,2.300000000000000000e+01,2.300000000000000000e+01
